name,SRR25723234,SRR25723214,SRR25723247,SRR25723239,SRR25723287,SRR25723205,SRR25723224,SRR25723274,SRR25723191,SRR25723256,SRR25723200,SRR25723208,SRR25723235,SRR25723286,SRR25723293,SRR25723276,SRR25723199,SRR25723220,SRR25723272,SRR25723201,SRR25723219,SRR25723217,SRR25723185,SRR25723261,SRR25723212,SRR25723196,SRR25723279,SRR25723271,SRR25723207,SRR25723215,SRR25723245,SRR25723290,SRR25723198,SRR25723252,SRR25723197,SRR25723184,SRR25723280,SRR25723270,SRR25723277,SRR25723288,SRR25723229,SRR25723221,SRR25723236,SRR25723190,SRR25723232,SRR25723258,SRR25723262,SRR25723275,SRR25723241,SRR25723237,SRR25723210,SRR25723228,SRR25723281,SRR25723257,SRR25723244,SRR25723264,SRR25723192,SRR25723278,SRR25723193,SRR25723269,SRR25723273,SRR25723250,SRR25723246,SRR25723203,SRR25723223,SRR25723202,SRR25723242,SRR25723289,SRR25723206,SRR25723233,SRR25723263,SRR25723243,SRR25723267,SRR25723230,SRR25723226,SRR25723253,SRR25723209,SRR25723188,SRR25723254,SRR25723195,SRR25723265,SRR25723291,SRR25723218,SRR25723266,SRR25723204,SRR25723255,SRR25723231,SRR25723227,SRR25723284,SRR25723183,SRR25723268,SRR25723251,SRR25723285,SRR25723238,SRR25723249,SRR25723240,SRR25723186,SRR25723222,SRR25723259,SRR25723211,SRR25723260,SRR25723283,SRR25723216,SRR25723187,SRR25723282,SRR25723194,SRR25723292,SRR25723189,SRR25723248,SRR25723225,SRR25723213
Stackebrandtia nassauensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staphylococcus aureus,0.00275,0.00288,0.00794,0.0,0.00191,0.00152,0.00427,0.0,0.00421,0.0,0.0,0.00102,0.00328,0.00196,0.0,0.0,0.00066,0.0,0.0,0.00172,0.00298,0.00204,0.00195,0.0,0.00115,0.0,0.00103,0.0,0.00272,0.00138,0.02551,0.00166,0.00162,0.0,0.00412,0.00327,0.0,0.0,0.0,0.00146,0.00197,0.00271,0.00088,0.00252,0.00576,0.0,0.0,0.0,0.01232,0.0,0.00489,0.00237,0.00204,0.0,0.00211,0.0,0.00139,0.0,0.0,0.0,0.0,0.00565,0.00197,0.0,0.00403,0.00625,0.00159,0.0,0.0,0.00207,0.0,0.01063,0.0,0.0018,0.00258,0.01013,0.0,0.00174,0.0,0.00213,0.0,0.0,0.00453,0.0,0.00268,0.00471,0.00333,0.00066,0.0,0.00105,0.0,0.00675,0.00137,0.00247,0.00146,0.0024,0.00087,0.0025,0.0,0.0,0.0,0.00096,0.00274,0.00293,0.00099,0.00323,0.0,0.0,0.0,0.0,0.00232
Staphylococcus condimenti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029,0.00025,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Staphylococcus haemolyticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stenotrophomonas maltophilia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0,0.0,0.0,0.02312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus agalactiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus dysgalactiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201,0.0,0.0,0.0,0.0,0.00378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094,0.0,0.0,0.00123,0.0,0.0,0.0,0.0,0.0,0.0,0.00089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus infantis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00068,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.00073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0
Streptococcus iniae,0.00151,0.00202,0.00122,0.0,0.00171,0.00169,0.00225,0.0,0.00341,0.0,0.0,0.0,0.00189,0.0011,0.00019,0.00191,0.00027,0.0,0.00249,0.00308,0.0,0.00043,0.0017,0.00376,0.00145,0.0,0.00186,0.00123,0.0,0.00147,0.00182,0.00129,0.00133,0.0,0.00273,0.00247,0.0,0.0,0.00055,0.00134,0.00171,0.00175,0.00171,0.0,0.00317,0.0,0.00059,0.00157,0.00412,0.0,0.0016,0.00263,0.00102,0.0,0.00274,0.0013,0.00193,0.00115,0.0,0.00082,0.00315,0.0,0.00064,0.0,0.0,0.00224,0.0011,0.00497,0.0,0.00253,0.00046,0.00046,0.00048,0.00194,0.00339,0.0,0.0,0.00221,0.00095,0.00123,0.00059,0.00082,0.00281,0.00186,0.003,0.0,0.0011,0.00106,0.0,0.00125,0.00148,0.0052,0.00092,0.00118,0.00127,0.00147,0.00082,0.0,0.0,0.0,0.00422,0.00106,0.00183,0.00191,0.00124,0.00232,0.00022,0.0,0.0,0.00119,0.0011
Streptococcus pantholopis,0.00033,0.00051,0.00033,0.0,0.00072,0.00048,0.00084,0.0,0.00065,0.0,0.0,0.00058,0.0,0.0,0.0,0.0,0.00019,0.0,0.0,0.00086,0.0,0.0,0.00041,0.0,0.00036,0.0,0.0006,0.0,0.0,0.00061,0.0,0.00089,0.00052,0.0,0.00111,0.00117,0.0,0.0,0.0,0.0,0.0006,0.00088,0.00042,0.0,0.00059,0.0,0.0,0.0,0.00147,0.0,0.0,0.0007,0.0,0.0003,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115,0.00031,0.0,0.0,0.00069,0.0,0.00036,0.0,0.00078,0.00114,0.0,0.0,0.0,0.0,0.00033,0.00017,0.0,0.00073,0.0,0.00085,0.0,0.0,0.0006,0.0,0.00056,0.0,0.00142,0.00036,0.00051,0.00037,0.00074,0.00033,0.0,0.00023,0.0,0.0,0.0005,0.00067,0.00064,0.0004,0.00055,0.0,0.0,0.0,0.0,0.00052
Streptococcus pneumoniae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus pyogenes,0.00157,0.00121,0.00083,0.0,0.00102,0.00116,0.0012,0.00155,0.00225,0.0,0.0,0.0,0.0006,0.00071,0.00038,0.00564,0.00033,0.0,0.00776,0.00265,0.0,0.00057,0.00118,0.0108,0.00112,0.0,0.00092,0.00336,0.0,0.0008,0.0,0.00081,0.00098,0.0,0.00195,0.00149,0.0,0.0,0.00067,0.00138,0.00147,0.001,0.00079,0.00202,0.00146,0.0,0.00137,0.00334,0.00239,0.0,0.00085,0.00153,0.00075,0.0,0.0014,0.00111,0.00087,0.00517,0.0,0.00314,0.00595,0.0,0.0,0.0,0.00058,0.00166,0.00037,0.0,0.0,0.00178,0.00203,0.00082,0.00095,0.00091,0.00184,0.0,0.0,0.00198,0.0,0.00065,0.00229,0.0024,0.00261,0.00602,0.00224,0.0,0.00082,0.00051,0.0,0.00115,0.00528,0.00375,0.00081,0.00159,0.00055,0.00059,0.00052,0.0,0.0,0.0,0.01186,0.00126,0.00115,0.00116,0.00074,0.00186,0.00057,0.0,0.0,0.00547,0.00122
Streptococcus thermophilus,0.0,0.00033,0.0,0.0,0.0,0.0,0.00345,0.0,0.00188,0.0,0.0,0.0,0.0042,0.0,0.0,0.01203,0.0,0.0,0.01806,0.0,0.0,0.0,0.0,0.01143,0.0,0.0,0.0,0.00926,0.0,0.0,0.0,0.00037,0.0,0.0,0.00021,0.00161,0.0,0.0,0.00194,0.0,0.0,0.00167,0.0,0.0,0.00828,0.0,0.00065,0.0095,0.00225,0.0,0.00256,0.00032,0.0,0.0,0.0,0.00154,0.0,0.02565,0.0,0.00785,0.01057,0.0,0.0,0.0,0.0,0.0,0.00302,0.0,0.0,0.0,0.0,0.0,0.0,0.00083,0.00147,0.0,0.0,0.0,0.0,0.00137,0.00712,0.01414,0.0,0.01658,0.00191,0.0,0.0,0.0,0.0,0.0,0.00683,0.00088,0.0,0.0,0.00039,0.00238,0.0,0.0,0.0,0.0,0.00563,0.0,0.0,0.00318,0.0,0.00309,0.00039,0.0,0.0,0.00781,0.0
Subdoligranulum variabile,0.03317,0.03022,0.02187,0.0,0.00042,0.02152,0.08763,0.03271,0.12171,0.03358,0.01928,0.01014,0.02559,0.00101,0.02602,0.03433,0.0,0.08968,0.06962,0.05434,0.0,0.00114,0.02716,0.00958,0.00848,0.0,0.00042,0.01152,0.01847,0.00059,0.03444,0.001,0.06223,0.05033,0.11445,0.00489,0.00523,0.00732,0.00427,0.00134,0.01334,0.00351,0.03499,0.0,0.02845,0.00393,0.04265,0.00762,0.01478,0.02677,0.03548,0.05278,0.00548,0.02843,0.04431,0.00746,0.06516,0.02345,0.0,0.00601,0.01038,0.02316,0.03751,0.0,0.0206,0.08654,0.02288,0.00257,0.00061,0.03301,0.00506,0.03744,0.00538,0.00734,0.01059,0.03159,0.00152,0.05627,0.03055,0.05739,0.01838,0.01011,0.0078,0.01694,0.07198,0.04736,0.02067,0.0,0.0,0.0,0.08162,0.01283,0.00072,0.02432,0.01318,0.02939,0.0,0.0,0.01653,0.0667,0.06492,0.00241,0.01826,0.03635,0.0004,0.1136,0.02976,0.05889,0.04082,0.00339,0.01086
Sutterella faecalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sutterella megalosphaeroides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.00648,0.0,0.0,0.0,0.00874,0.00777,0.0,0.0051,0.00645,0.0,0.0,0.0,0.0,0.00178,0.0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474,0.0076,0.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.00575,0.00371,0.00701,0.0,0.00674,0.0,0.0,0.0,0.0,0.0,0.00996,0.0,0.00615,0.0,0.00366,0.00784,0.0,0.0,0.0,0.00501,0.0,0.0,0.0,0.0,0.0,0.00487,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00519,0.00484,0.0,0.00563,0.0,0.0,0.0,0.0,0.0,0.0,0.00741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00811,0.00997,0.00663,0.0,0.0,0.0,0.0,0.0,0.0069,0.00736,0.00764,0.00476,0.0
Sutterella wadsworthensis,0.0342,0.02405,0.02967,0.0,0.01018,0.01241,0.02662,0.0,0.03142,0.04805,0.0,0.04079,0.02226,0.01508,0.00023,0.0,0.02737,0.0,0.0,0.03403,0.01693,0.02223,0.01223,0.0,0.0087,0.04006,0.00531,0.0,0.04678,0.0085,0.03418,0.0086,0.02381,0.02724,0.03234,0.03097,0.0,0.0,0.00044,0.01204,0.01197,0.0155,0.01502,0.02788,0.03212,0.0,0.00036,0.00021,0.03114,0.00039,0.02337,0.03265,0.00602,0.02598,0.04276,0.0,0.0144,0.0,0.02876,0.00019,0.00033,0.03377,0.0286,0.02825,0.00164,0.03112,0.02523,0.02279,0.03152,0.01121,0.0,0.02934,0.00022,0.0085,0.013,0.02644,0.0439,0.01496,0.02308,0.01709,0.00039,0.0002,0.0202,0.00022,0.0413,0.03404,0.0273,0.01875,0.01356,0.01755,0.00022,0.03528,0.00735,0.02227,0.02747,0.02542,0.01547,0.02141,0.00031,0.00024,0.0,0.00599,0.01797,0.03654,0.00774,0.03083,0.0004,0.0,0.0,0.00029,0.02223
Syntrophotalea carbinolica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.00047,0.0,0.0,0.0,0.00075,0.00232,0.0,0.0,0.00104,0.0,0.0,0.0,0.0,0.00098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00281,0.0004,0.00087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039,0.00057,0.0,0.00097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00136,0.0,0.00105,0.00058,0.0,0.0,0.0,0.00138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,0.0,0.00188,0.0,0.0,0.0,0.0,0.0,0.0,0.00154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097,0.00103,0.00221,0.0,0.0,0.0,0.0,0.0,0.00042,0.00076,0.00074,0.00134,0.0
Taylorella equigenitalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetragenococcus halophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetragenococcus osmophilus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thermocaproicibacter melissae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.00023,0.00025,0.0,0.0,0.0,0.0,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiopseudomonas alkaliphila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiosulfatimonas sediminis,0.0,0.0,0.0,0.0,0.00057,0.00043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tichowtungia aerotolerans,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turicimonas muris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,0.0,0.00025,0.0,0.0
Ureibacillus thermophilus,0.00036,0.0,0.0,0.0,0.00032,0.00068,0.0003,0.0,0.00033,0.0,0.0,0.0,0.00046,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.00086,0.00131,0.00037,0.0,0.0,0.0,0.00022,0.0,0.0,0.00037,0.0,0.0,0.00024,0.0,0.00051,0.00038,0.0,0.0,0.0,0.0,0.00029,0.00064,0.0,0.0,0.00052,0.0,0.0,0.0,0.00066,0.0,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.00159,0.0,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.00074,0.00027,0.0,0.00023,0.0,0.0,0.00097,0.0,0.0,0.0,0.0,0.00067,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
